ano,mes,dia,hora,quem,,onde,
2018,4,10,-,Deputada Dulce Miranda (MDB/TO),,Palácio do Planalto,
2018,4,10,-,"Desembargador Kássio Nunes Marques, Tribunal Regional Federal da 1ª Região e Henrique Pires, Secretário Nacional de Saneamento Ambiental do Ministério das Cidades",,Palácio do Planalto,
2018,4,10,-,"Ministra Grace Maria Mendonça, Advogada Geral da União",,Palácio do Planalto,
2018,4,10,-,"Eliseu Padilha, ministro-chefe da Casa Civil da Presidência da República e Antônio Andrade, vice-governador do estado de Minas Gerais",,Palácio do Planalto,
2018,4,10,-,"Moreira Franco, ministro de Estado de Minas e Energia e João Henrique de Almeida Sousa, presidente do Conselho Nacional do SESI",,Palácio do Planalto,
2018,4,10,-,"Eliseu Padilha, ministro de Estado chefe da Casa Civil da Presidência da República; Moreira Franco, ministro de Estado de Minas e Energia; e Gilmar Mendes, ministro do Supremo Tribunal Federal",,Palácio do Planalto,
2018,4,10,-,"Deputado Aguinaldo Ribeiro (PP/PB), líder do Governo na Câmara dos Deputados; Deputado Baleia Rossi (MDB/SP), líder do MDB na Câmara dos Deputados; e Deputado Lelo Coimbra (MDB/ES), líder da Maioria na Câmara Dos Deputados",,Palácio do Planalto,
2018,4,10,-,Cerimônia de Posse Ministerial,,Palácio do Planalto,
2018,4,10,-,"Henrique Meirelles, ex-ministro de Estado da Fazenda",,Palácio do Planalto,
2018,4,10,-,"Paulo Piau, prefeito municipal de Uberaba/MG",,Palácio do Planalto,
2018,4,10,-,"Mohammad Javad Zarif, ministro das Relações Exteriores da República Islâmica do Irã",,Palácio do Planalto,
2018,4,10,-,"Senador Romero Jucá (MDB/RR), líder do Governo no Senado",,Palácio do Planalto,
2018,4,10,-,"Deputado André Moura (PSC/SE), líder do Governo no Congresso",,Palácio do Planalto,
2018,4,10,-,"Senador Romero Jucá (MDB/RR), Senador Antonio Anastasia (PSDB/MG); Toninho Andrade, ex-prefeito de Barbacena/MG; Eliseu Padilha, Ministro-Chefe da Casa Civil da Presidência da República; Moreira Franco, ministro de Estado de Minas e Energia",,Palácio da Alvorada,
2018,4,10,-,Deputado Fernando Giacobo (PR/PR),,Palácio da Alvorada,
2018,4,11,-,Lançamento da 12ª edição da Agenda Institucional do Cooperativismo,,Brasília/DF,
2018,4,11,-,Senador Antonio Anastasia (PSDB/MG),,Palácio do Planalto,
2018,4,11,-,"Eliseu Padilha, ministro-chefe da Casa Civil da Presidência da República, e Gustavo Rocha, ministro de Estado dos Direitos Humanos",,Palácio do Planalto,
2018,4,11,-,"Deputado Antonio Imbassahy (PSDB/BA), Deputado Lucio Vieira Lima (MDB/BA), e Colbert Martins Filho, prefeito do município de Feira de Santana",,Palácio do Planalto,
2018,4,11,-,"Deputado André Moura (PSC/SE), líder do Governo no Congresso",,Palácio do Planalto,
2018,4,11,-,"Moreira Franco, ministro de Estado de Minas e Energia",,Palácio do Planalto,
2018,4,11,-,"Esteves Colnago, ministro de Estado do Planejamento, Desenvolvimento e Gestão; e George Soares, secretário de Orçamento Federal do Ministério do Planejamento, Desenvolvimento e Gestão",,Palácio do Planalto,
2018,4,11,-,"General Walter Souza Braga Netto, Interventor Federal no Estado do Rio de Janeiro",,Palácio do Planalto,
2018,4,11,-,Senador José Maranhão (MDB/PB) e Deputado Benjamin Maranhão (MDB/PR),,Palácio do Planalto,
2018,4,11,-,Cerimônia de apresentação dos Oficiais Generais promovidos pelo Presidente da República,,Palácio do Planalto,
2018,4,11,-,"Deputado Baleia Rossi (MDB/SP), líder do MDB na Câmara dos Deputados",,Palácio do Planalto,
2018,4,11,-,"Gilberto Kassab, ministro de Estado da Ciência, Tecnologia, Inovações e Comunicações",,Palácio do Planalto,
2018,4,11,-,"Raul Jungmann, ministro extraordinário da Segurança Pública",,Palácio do Planalto,
2018,4,11,-,Solenidade de Sanção do Projeto de Lei que cria a Universidade Federal do Delta do Parnaíba e a Universidade Federal do Agreste de Pernambuco,,Palácio do Planalto,
2018,4,11,-,"Senador Eunício Oliveira, Presidente do Senado Federal",,Palácio do Jaburu,
2018,4,12,-,"Eliseu Padilha, ministro-chefe da Casa Civil da Presidência da República, e Moreira Franco, ministro de Estado de Minas e Energia",,Palácio do Planalto,
2018,4,12,-,"Eliseu Padilha, ministro-chefe da Casa Civil da Presidência da República; Gustavo Rocha, ministro de Estado dos Direitos Humanos, e Raul Jungmann, ministro extraordinário da Segurança Pública",,Palácio do Planalto,
2018,4,12,-,"Foto com Helder Barbalho, ex-ministro de estado da Integração Nacional; Deputada Elcione Barbalho (MDB/PA); Deputada Simone Morgado (MDB/PA); Deputado Francisco Chapadinha (PODE/PA), e Deputado Lúcio Vale (PR/PA)",,Palácio do Planalto,
2018,4,12,-,Reunião Ministerial,,Palácio do Planalto,
2018,4,12,-,"Eliseu Padilha, ministro-chefe da Casa Civil da Presidência da República; Moreira Franco, ministro de Estado de Minas e Energia; e Dyogo Oliveira, presidente do Banco Nacional de Desenvolvimento Econômico e Social - BNDES",,Palácio do Planalto,
2018,4,12,-,"Torquato Jardim, ministro de Estado da Justiça, e ministra Grace Maria Mendonça, Advogada-Geral da União",,Palácio do Planalto,
2018,4,12,-,"Henrique Pires, secretário nacional de Saneamento Ambiental do Ministério das Cidades",,Palácio do Planalto,
2018,4,12,-,Deputado Aguinaldo Ribeiro (PP/PB),,Palácio do Planalto,
2018,4,12,-,"Carlos Marun, ministro de Estado chefe da Secretaria de Governo da Presidência da República; Deputado Baleia Rossi (MDB/SP), líder do MDB na Câmara dos Deputados, e Deputado Beto Mansur (PRB/SP)",,Palácio do Planalto,
2018,4,13,-,"Moreira Franco, ministro de estado de Minas e Energia, e Gustavo Rocha, ministro de estado dos Direitos Humanos",,Palácio do Jaburu,
2018,4,13,-,Partida de Brasília para Lima/Peru,,Brasília/DF,
2018,4,13,-,Chegada a Lima,,Lima/Peru,PERU
2018,4,13,-,"Thomas J. Donohue, Presidente da Câmara de Comércio dos Estados Unidos da América",,Lima/Peru,PERU
2018,4,13,-,"Juan Orlando Hernández Alvarado, Presidente da República de Honduras",,Lima/Peru,PERU
2018,4,13,-,Entrevista à Rede de Televisão CNN en Español,,Lima/Peru,PERU
2018,4,13,-,Cerimônia de Abertura da VIII Cúpula das Américas,,Lima/Peru,PERU
2018,4,13,-,Jantar em homenagem aos Chefes de Estado e de Governo da VIII Cúpula das Américas,,Lima/Peru,PERU
2018,4,14,-,Foto Oficial dos Chefes de Estado e de Governo,,Lima/Peru,PERU
2018,4,14,-,Sessão Plenária da VIII Cúpula das Américas,,Lima/Peru,PERU
2018,4,14,-,Discurso do Presidente da República,,Lima/Peru,PERU
2018,4,14,-,"Sebastián Piñera, Presidente do Chile",,Lima/Peru,PERU
2018,4,14,-,"Paul Cook, congressista americano e delegação parlamentar",,Lima/Peru,PERU
2018,4,14,-,Partida de Lima para Brasília/DF,,Lima/Peru,PERU
2018,4,15,-,"Moreira Franco, ministro de estado de Minas e Energia",,Palácio do Jaburu,
2018,4,15,-,"Rodrigo Maia, presidente da Câmara dos Deputados",,Palácio do Jaburu,
2018,4,15,-,"Eliseu Padilha, ministro chefe de estado da Casa Civil da Presidência da República, Sergio Etchegoyen, ministro de estado chefe do Gabinete de Segurança Institucional da Presidência da República, Raul Jungmann, ministro extraordinário da Segurança Pública, e Henrique Meirelles, ex ministro de estado da Fazenda",,Palácio do Jaburu,
2018,4,16,-,"Eliseu Padilha, ministro-chefe da Casa Civil da Presidência da República, e Moreira Franco, ministro de Estado de Minas e Energia",,Palácio do Jaburu,
2018,4,16,-,"Ministra Grace Maria Mendonça, Advogada-Geral da União",,Palácio do Planalto,
2018,4,16,-,"Gustavo Rocha, ministro de Estado dos Direitos Humanos",,Palácio do Planalto,
2018,4,16,-,"Carlos Marun, ministro de Estado chefe da Secretaria de Governo da Presidência da República",,Palácio do Planalto,
2018,4,16,-,"Eliseu Padilha, Ministro-Chefe da Casa Civil da Presidência da República; Moreira Franco, ministro de Estado de Minas e Energia, e Sergio Etchegoyen, ministro de Estado chefe do Gabinete de Segurança Institucional da Presidência da República",,Palácio do Planalto,
2018,4,16,-,"Torquato Jardim, ministro de Estado da Justiça",,Palácio do Planalto,
2018,4,16,-,"Ministro Raimundo Carreiro, presidente do Tribunal de Contas da União; José Mucio Monteiro, vice-presidente do Tribunal de Contas da União; Walton Alencar Rodrigues, ministro do Tribunal de Contas da União, e Vital do Rêgo Filho, ministro do Tribunal de Contas da União",,Palácio do Planalto,
2018,4,16,-,"Dyogo Oliveira, presidente do Banco Nacional de Desenvolvimento Econômico e Social (BNDES)",,Palácio do Planalto,
2018,4,16,-,Senador Roberto Rocha (PSDB/MA),,Palácio do Planalto,
2018,4,16,-,"Moreira Franco, ministro de Estado de Minas e Energia, e João Henrique de Almeida Sousa, Presidente do Conselho Nacional do Sesi",,Palácio do Planalto,
2018,4,16,-,"Henrique Meirelles, ex-ministro de Estado da Fazenda",,Palácio do Planalto,
2018,4,17,-,"Rossieli Soares da Silva, ministro de Estado da Educação",,Palácio do Planalto,
2018,4,17,-,"Moreira Franco, ministro de Estado de Minas e Energia",,Palácio do Planalto,
2018,4,17,-,"Eliseu Padilha, ministro-chefe da Casa Civil da Presidência da República; e Eduardo Guardia, ministro de Estado da Fazenda",,Palácio do Planalto,
2018,4,17,-,"João Henrique de Almeida Sousa, presidente do Conselho Nacional do SESI",,Palácio do Planalto,
2018,4,17,-,"Gustavo Rocha, ministro de Estado dos Direitos Humanos",,Palácio do Planalto,
2018,4,17,-,Líderes da Base Aliada na Câmara dos Deputados,,Palácio do Planalto,
2018,4,17,-,Senador Eduardo Braga (MDB/AM) e Senador Romero Jucá (MDB/RR),,Palácio do Planalto,
2018,4,17,-,Deputado Lucio Mosquini (MDB/RO),,Palácio do Planalto,
2018,4,17,-,Senador Valdir Raupp (MDB/RO); e deputada Marinha Raupp (MDB/RO),,Palácio do Planalto,
2018,4,17,-,"Foto com Gislaine Clemente, prefeita de São Francisco do Guaporé/RO",,Palácio do Planalto,
2018,4,17,-,Senador Ataídes Oliveira (PSDB/TO),,Palácio do Planalto,
2018,4,17,-,Deputada Soraya Santos (MDB/RJ) e ex-deputado Alexandre Santos,,Palácio do Planalto,
2018,4,17,-,"Sergio Etchegoyen, ministro de Estado chefe do Gabinete de Segurança Institucional da Presidência da República",,Palácio do Planalto,
2018,4,17,-,"Senador Garibaldi Alves Filho (MDB/RN) e Álvaro Dias, prefeito do município de Natal/RN",,Palácio do Planalto,
2018,4,17,-,"Helton Yomura, ministro de Estado do Trabalho",,Palácio do Planalto,
2018,4,17,-,Deputado Danilo Forte (PSDB/CE),,Palácio do Planalto,
2018,4,17,-,"Eduardo Guardia, ministro de estado da Fazenda",,Palácio do Jaburu,
2018,4,18,-,"Sergio Etchegoyen, ministro de Estado chefe do Gabinete de Segurança Institucional da Presidência da República",,Palácio do Planalto,
2018,4,18,-,"Eliseu Padilha, ministro-chefe da Casa Civil da Presidência da República",,Palácio do Planalto,
2018,4,18,-,Bancada do Solidariedade,,Palácio do Planalto,
2018,4,18,-,"Gustavo Rocha, ministro de Estado dos Direitos Humanos e Valter Shuenquener, Juiz Federal",,Palácio do Planalto,
2018,4,18,-,"Blairo Maggi , ministro de Estado da Agricultura, Pecuária e Abastecimento",,Palácio do Planalto,
2018,4,18,-,Deputado Jorge Tadeu Mudalen (DEM/SP),,Palácio do Planalto,
2018,4,18,-,"Grace Maria Fernandes Mendonça, Advogada-Geral da União",,Palácio do Planalto,
2018,4,18,-,Deputado Marco Antônio Neves Cabral (MDB/RJ),,Palácio do Planalto,
2018,4,18,-,"Torquato Jardim, ministro de Estado da Justiça",,Palácio do Planalto,
2018,4,18,-,"Raul Jungmann, ministro extraordinário da Segurança Pública",,Palácio do Planalto,
2018,4,18,-,Deputado Marcos Reátegui (PSD/AP),,Palácio do Planalto,
2018,4,18,-,"Deputado José Rocha (PR/BA) e Valdemar Costa Neto, ex-deputado",,Palácio do Planalto,
2018,4,18,-,Senador José Maranhão (MDB/PB),,Palácio do Planalto,
2018,4,19,-,"Cerimônia Comemorativa do Dia do Exército, com a Imposição da Ordem do Mérito Militar e da Medalha Exército Brasileiro",,Brasília/DF,
2018,4,19,-,Deputado Benito Gama (PTB/BA),,Palácio do Planalto,
2018,4,19,-,"Deputada Dulce Miranda (MDB/TO) e Cláudia Lelis, vice-governadora do estado do Tocantins",,Palácio do Planalto,
2018,4,19,-,"Eliseu Padilha, ministro-chefe da Casa Civil da Presidência da República; Moreira Franco, ministro de Estado de Minas e Energia; e Carlos Marun, ministro de Estado chefe da Secretaria de Governo da Presidência da República",,Palácio do Planalto,
2018,4,19,-,"Sergio Etchegoyen, ministro de Estado chefe do Gabinete de Segurança Institucional da Presidência da República",,Palácio do Planalto,
2018,4,19,-,"Gustavo Rocha, ministro de Estado dos Direitos Humanos",,Palácio do Planalto,
2018,4,19,-,"Senador Fernando Collor (PTC/AL), líder do Partido Trabalhista Cristão no Senado Federal",,Palácio do Planalto,
2018,4,19,-,"Raul Jungmann, ministro extraordinário da Segurança Pública",,Palácio do Planalto,
2018,4,20,-,"Sergio Etchegoyen, ministro de estado chefe do Gabinete de Segurança Institucional da Presidência da República",,Palácio do Jaburu,
2018,4,20,-,Cerimônia de Formatura da Turma 2016-2018 do Instituto Rio Branco,,Brasília/DF,
2018,4,20,-,Cerimônia de imposição de Insígnias da Ordem do Rio Branco,,Brasília/DF,
2018,4,20,-,Foto com os formandos,,Brasília/DF,
2018,4,20,-,Almoço em homenagem aos formandos da Turma 2016-2018 do Instituto Rio Branco,,Brasília/DF,
2018,4,23,-,"João Henrique de Almeida Sousa, Presidente do Conselho Nacional do SESI",,Palácio do Planalto,
2018,4,23,-,"Eliseu Padilha, ministro-chefe da Casa Civil da Presidência da República, e Moreira Franco, ministro de Estado de Minas e Energia",,Palácio do Planalto,
2018,4,23,-,"Torquato Jardim, ministro de Estado da Justiça",,Palácio do Planalto,
2018,4,23,-,"Eliseu Padilha, ministro-chefe da Casa Civil da Presidência da República; Esteves Colnago, ministro de Estado do Planejamento, Desenvolvimento e Gestão; Tatiana Alvarenga, ministra substituta do Desenvolvimento Social; Joelma Medeiros, diretora de Programa do Ministério do Planejamento, Desenvolvimento e Gestão; George Soares, secretário do Orçamento Federal, e Roberto Barreto, vice-presidente de Governo da Caixa Econômica Federal",,Palácio do Planalto,
2018,4,23,-,Deputado Átila Lins (PP/AM),,Palácio do Planalto,
2018,4,23,-,"Ana Paula Vescovi, ministra substituta da Fazenda; Marcos Jorge, ministro de Estado da Indústria, Comércio Exterior e Serviços; Jorge Rachid, secretário da Receita Federal; Margarete Gandini, secretária Substituta de Desenvolvimento e Competividade Industrial do Ministério da Indústria, Comércio Exterior e Serviços; Marcelo Guaranys, subchefe de Análise e Acompanhamento de Políticas Governamentais da Casa Civil da Presidência da República",,Palácio do Planalto,
2018,4,23,-,"Moreira Franco, ministro de Estado de Minas e Energia",,Palácio do Jaburu,
2018,4,24,-,"Raul Jungmann, ministro extraordinário da Segurança Pública",,Palácio do Jaburu,
2018,4,24,-,"Antonio Megale, presidente da Anfavea; Dan Ioschpe, presidente do Sindipeças; Alarico Assumpção Júnior, presidente da Fenabrave; e José Luiz Gandini, presidente da Abeifa",,Palácio do Planalto,
2018,4,24,-,Deputado Antonio Imbassahy (PSDB/BA),,Palácio do Planalto,
2018,4,24,-,"Carlos Marun, ministro-chefe da Secretaria de Governo da Presidência da República",,Palácio do Planalto,
2018,4,24,-,Deputado José Carlos Aleluia (DEM/BA),,Palácio do Planalto,
2018,4,24,-,Líderes da Base Aliada no Senado Federal e na Câmara dos Deputados,,Palácio do Planalto,
2018,4,24,-,"Deputado Jovair Arantes (PTB/GO), líder da bancada do PTB e deputado Nelson Marquezelli (PTB/SP), vice-líder do PTB",,Palácio do Planalto,
2018,4,24,-,"Deputado Aguinaldo Ribeiro (PP/PB), líder do Governo na Câmara dos Deputados",,Palácio do Planalto,
2018,4,24,-,Deputado Samuel Moreira (PSDB/SP),,Palácio do Planalto,
2018,4,24,-,Deputado Arnaldo Jardim (PPS/SP),,Palácio do Planalto,
2018,4,24,-,Deputado Laerte Bessa (PR/DF),,Palácio do Planalto,
2018,4,24,-,"Mário Limberger, presidente da Federação Nacional dos Técnicos Agrícolas – Fenata e técnicos Agrícolas",,Palácio do Planalto,
2018,4,24,-,"João Henrique de Almeida Sousa, presidente do Conselho Nacional do SESI",,Palácio do Planalto,
2018,4,24,-,Senador Aécio Neves (PSDB/MG),,Palácio do Planalto,
2018,4,24,-,"Alexandre Baldy, ministro de Estado das Cidades",,Palácio do Planalto,
2018,4,24,-,"Deputado André Moura (PSC/SE), líder do Governo no Congresso",,Palácio do Planalto,
2018,4,25,-,"Senador Eunício Oliveira, Presidente do Senado",,Palácio do Jaburu,
2018,4,25,-,"Eliseu Padilha, ministro-chefe da Casa Civil da Presidência da República e Gustavo Rocha, ministro de Estado dos Direitos Humanos",,Palácio do Planalto,
2018,4,25,-,"Eliseu Padilha, ministro-chefe da Casa Civil da Presidência da República; Gustavo Rocha, ministro de Estado dos Direitos Humanos; e Eduardo Pinho Moreira, governador do estado de Santa Catarina",,Palácio do Planalto,
2018,4,25,-,"Eliseu Padilha, ministro-chefe da Casa Civil da Presidência da República; Gustavo Rocha, ministro de Estado dos Direitos Humanos; deputado Sérgio Souza (MDB/PR); e Orlando Pessuti, Diretor-Presidente do Banco Regional de Desenvolvimento do Extremo Sul",,Palácio do Planalto,
2018,4,25,-,"Eliseu Padilha, ministro-chefe da Casa Civil da Presidência da República; Gustavo Rocha, ministro de Estado dos Direitos Humanos; Robson Andrade, Presidente da Confederação Nacional da Indústria - CNI",,Palácio do Planalto,
2018,4,25,-,"Eliseu Padilha, ministro-chefe da Casa Civil da Presidência da República; Gustavo Rocha, ministro de Estado dos Direitos Humanos; e Denis Rosenfield, cientista político",,Palácio do Planalto,
2018,4,25,-,"Gustavo Rocha, ministro de Estado dos Direitos Humanos",,Palácio do Planalto,
2018,4,25,-,"Ministra Grace Mendonça, Advogada-Geral da União",,Palácio do Planalto,
2018,4,25,-,Cerimônia de Apresentação de Cartas Credenciais,,Palácio do Planalto,
2018,4,25,-,"Senador Omar Aziz (PSD/AM), líder do Partido Social Democrático no Senado Federal; deputado Pauderney Avelino (DEM/AM); e deputado Silas Câmara (PRB/AM)",,Palácio do Planalto,
2018,4,25,-,"Eduardo Guardia, ministro de Estado da Fazenda, e Carlos Marun, ministro-chefe da Secretaria de Governo da Presidência da República",,Palácio do Planalto,
2018,4,25,-,"Eliseu Padilha, ministro-chefe da Casa Civil da Presidência da República",,Palácio do Planalto,
2018,4,25,-,Deputado Aníbal Gomes (DEM/CE),,Palácio do Planalto,
2018,4,25,-,"Valter Casimiro, ministro de Estado dos Transportes, Portos e Aviação Civil",,Palácio do Planalto,
2018,4,25,-,"Deputado Aguinaldo Ribeiro (PP/PB), líder do Governo na Câmara dos Deputados, e Deputado José Rocha (PR/BA), líder do PR na Câmara dos Deputados",,Palácio do Planalto,
2018,4,25,-,"Carlos Marun, ministro-chefe da Secretaria de Governo da Presidência da República",,Palácio do Planalto,
2018,4,25,-,"Gustavo Rocha, ministro de Estado dos Direitos Humanos",,Palácio do Planalto,
2018,4,25,-,"Moreira Franco, ministro de Estado de Minas e Energia",,Palácio do Planalto,
2018,4,25,-,Deputado Osmar Terra (MDB/RS) ,,Palácio do Planalto,
2018,4,26,-,"Eliseu Padilha, ministro-chefe da Casa Civil da Presidência da República; Carlos Marun, ministro de Estado chefe da Secretaria de Governo da Presidência da República; senador Romero Jucá (MDB/RR), líder do Governo no Senado Federal; deputado Baleia Rossi (MDB/SP), líder do MDB na Câmara dos Deputados; deputado Aguinaldo Ribeiro (PP/PB), líder do Governo na Câmara dos Deputados; deputado Rodrigo Garcia (DEM/SP), líder do DEM na Câmara dos Deputados; deputado José Rocha (PR/BA), líder do PR na Câmara dos Deputados; deputado Lucas Vergilio (SD/PA), vice-líder do SD na Câmara dos Deputados; deputado Darcisio Perondi (MDB/RS), vice-líder do Governo na Câmara dos Deputados; deputado Arthur Lira (PP/AL), líder do PP na Câmara dos Deputados; deputado Jovair Arantes (PTB/GO), líder do PTB na Câmara dos Deputados; deputado Marcelo Aro (PHS/MG), representante do PHS na Câmara dos Deputados",,Palácio do Planalto,
2018,4,26,-,"Senador Romero Jucá (MDB/RR), Deputado Baleia Rossi (MDB/SP), líder do MDB na Câmara dos Deputados e Paulo Skaf, Presidente da FIESP",,Palácio do Planalto,
2018,4,26,-,Reunião com diretores das Federações de Indústria e de Comércio,,Palácio do Planalto,
2018,4,26,-,Cerimônia de entrega do Selo Nacional de Responsabilidade Social pelo Trabalho no Sistema Prisional (Selo Resgata),,Palácio do Planalto,
2018,4,26,-,"Henrique Meirelles, ex-ministro de Estado da Fazenda",,Palácio do Planalto,
2018,4,26,-,"Eliseu Padilha, ministro-chefe da Casa Civil da Presidência da República; Eduardo Guardia, ministro de Estado da Fazenda; Walter Baere, ministro de Estado substituto do Planejamento, Desenvolvimento e Gestão; e Gustavo Rocha, ministro de Estado dos Direitos Humanos",,Palácio do Planalto,
2018,4,26,-,"Joaquim Silva e Luna, ministro de Estado interino da Defesa; Gilberto Kassab, ministro de Estado da Ciência, Tecnologia, Inovações e Comunicações e Jarbas Valente, presidente da Telebrás",,Palácio do Planalto,
2018,4,26,-,"Deputado Aguinaldo Ribeiro (PP/PB), líder do Governo na Câmara dos Deputados, e Nelson Antônio de Souza, presidente da Caixa Econômica Federal",,Palácio do Planalto,
2018,4,26,-,"General de Brigada Wilson Mendes Lauria, Comandante do Campus Brasília da Escola Superior de Guerra – ESG e corpo docente e discente da Escola Superior de Guerra",,Palácio do Planalto,
2018,4,26,-,"Moreira Franco, ministro de Estado de Minas e Energia",,Palácio do Planalto,
2018,4,27,-,"Cerimônia oficial de chegada do Presidente da República do Chile, senhor Sebastián Piñera",,Palácio do Planalto,
2018,4,27,-,Reunião ampliada,,Palácio do Planalto,
2018,4,27,-,Cerimônia de assinatura de atos seguida de declaração à imprensa,,Palácio do Planalto,
2018,4,27,-,"Almoço oferecido pelo Senhor Presidente da República e pela Primeira-Dama ao Senhor Sebastián Piñera, Presidente da República do Chile, e à senhora Cecilia Morel, Primeira-Dama da República do Chile",,Palácio Itamaraty,
2018,4,28,-,Solenidade de Abertura Oficial da 84º Exposição Internacional de Gado Zebu-ExpoZebu,,Uberaba/MG,MG
2018,4,30,-,"Sergio Etchegoyen, ministro de estado chefe do Gabinete de Segurança Institucional da Presidência da República",,Palácio do Planalto,
2018,4,30,-,"Moreira Franco, ministro de estado de Minas e Energia; Esteves Colnago, ministro de estado do Planejamento, Desenvolvimento e Gestão; Gustavo Rocha, ministro de estado dos Direitos Humanos; Mansueto Facundo de Almeida, secretário do Tesouro Nacional; e Dyogo Oliveira, presidente do Banco Nacional de Desenvolvimento Econômico e Social – BNDES",,Palácio do Planalto,
2018,4,30,-,"Raul Jungmann, ministro extraordinário da Segurança Pública",,Palácio do Planalto,
2018,4,30,-,"General de Exército Eduardo Dias da Costa Villas Bôas, Comandante do Exército",,Brasília/DF,
2018,4,30,-,"Nelson Antônio de Souza, presidente da Caixa Econômica Federal",,Palácio do Planalto,
2018,4,30,-,"Moreira Franco, ministro de Estado de Minas e Energia, e Raul Jungmann, ministro extraordinário da Segurança Pública",,Palácio do Planalto,
2018,4,30,-,"Gustavo Rocha, ministro de Estado dos Direitos Humanos",,Palácio do Planalto,
2018,5,2,-,Deputado Ronaldo Nogueira (PTB/RS),,Palácio da Alvorada,
2018,5,2,-,"Eliseu Padilha, ministro de estado chefe da Casa Civil da Presidência da República, Eduardo Guardia, ministro de Estado da Fazenda, Esteves Colnago, ministro de Estado do Planejamento, Desenvolvimento e Gestão e Ilan Goldfajn, Presidente do Banco Central do Brasil e João Henrique de Almeida Sousa, Presidente do Conselho Nacional do SESI",,Palácio da Alvorada,
2018,5,2,-,"Deputado Baleia Rossi (MDB/SP), líder do MDB na Câmara dos Deputados",,Palácio do Planalto,
2018,5,2,-,"Cerimônia oficial de chegada do Presidente da República do Suriname, Senhor Desiré Delano Bouterse",,Palácio do Planalto,
2018,5,2,-,Reunião Bilateral,,Palácio do Planalto,
2018,5,2,-,Assinatura de Atos,,Palácio do Planalto,
2018,5,2,-,Declaração à Imprensa,,Palácio do Planalto,
2018,5,2,-,"Almoço em homenagem ao Senhor Desiré Delano Bouterse, Presidente da República do Suriname, oferecido pelo Senhor Presidente da República",,Palácio Itamaraty,
2018,5,2,-,"João Henrique de Almeida Sousa, Presidente do Conselho Nacional do SESI",,Palácio do Planalto,
2018,5,2,-,Deputado Beto Mansur (MDB/SP),,Palácio do Planalto,
2018,5,2,-,"Deputado Vinicius Carvalho (PRB/SP) e Bispo Domingos Siqueira, representante institucional da Igreja Universal",,Palácio do Planalto,
2018,5,2,-,"Eduardo Pinho Moreira, governador do Estado de Santa Catarina, Armando Hess de Souza, presidente da RenauxView e Walter Orthmann, Gerente Comercial da RenaxView",,Palácio do Planalto,
2018,5,2,-,"Rafael Chang, presidente da Toyota do Brasil, Celso Simomura, vice-presidente da Toyoya do Brasil e Ricardo Bastos, diretor de assuntos governamentais",,Palácio do Planalto,
2018,5,2,-,Deputado Aníbal Gomes (DEM/CE),,Palácio do Planalto,
2018,5,2,-,"Ministra Grace Mendonça, Advogada-Geral da União",,Palácio do Planalto,
2018,5,2,-,"Henrique Meirelles, ex-ministro de Estado da Fazenda",,Palácio do Planalto,
2018,5,2,-,Senador Edison Lobão (MDB/MA),,Palácio do Planalto,
2018,5,2,-,"Gustavo Rocha, ministro de Estado dos Direitos Humanos",,Palácio do Planalto,
2018,5,3,,Partida para Ribeirão Preto/SP,,Base Aérea de Brasília,
2018,5,3,,Chegada a Ribeirão Preto,,Ribeirão Preto/SP,SP
2018,5,3,,Visita à 25ª Edição da Feira Internacional de Tecnologia Agrícola em Ação (AGRISHOW),,Ribeirão Preto/SP,SP
2018,5,3,,Partida de Ribeirão Preto/SP para Barretos/SP,,Ribeirão Preto/SP,SP
2018,5,3,,Chegada a Barretos/SP,,Barretos/SP,SP
2018,5,3,,Visita à Santa Casa de Misericórdia,,Barretos/SP,SP
2018,5,3,,Visita ao IRCAD,,Barretos/SP,SP
2018,5,3,,Cerimônia de inauguração do Hospital Notre Dame,,Barretos/SP,SP
2018,5,3,,Partida de Barretos/SP para Brasília/DF,,Barretos/SP,SP
2018,5,3,,Chegada a Brasília/DF,,Base Aérea de Brasília,
2018,5,3,,"Eliseu Padilha, ministro-chefe da Casa Civil da Presidência da República; Eduardo Guardia, ministro de Estado da Fazenda; Marcos Jorge de Lima, ministro de Estado da Indústria, Comércio Exterior e Serviços; Carlos Marun, ministro-chefe da Secretaria de Governo da Presidência da República, e Igor Calvet, secretário de Desenvolvimento e Competitividade Industrial do Ministério da Indústria, Comércio Exterior e Serviços",,Palácio do Planalto,
2018,5,3,,"Gustavo Rocha, ministro de Estado dos Direitos Humanos",,Palácio do Planalto,
2018,5,3,,"Moreira Franco, ministro de Estado de Minas e Energia",,Palácio do Planalto,
2018,5,3,,"José Carlos Martins, Presidente da Câmara Brasileira da Indústria da Construção (CBIC)",,Palácio do Planalto,
2018,5,4,,Sessão de Encerramento do Fórum “Riscos para Negócios Internacionais”,,São Paulo,SP
2018,5,5,,Encontro com Lideranças Regionais,,Jaguariúna/SP,SP
2018,5,6,,"Moreira Franco, ministro de Estado de Minas e Energia e Gustavo Rocha, ministro de Estado dos Direitos Humanos",,Palácio do Jaburu,
2018,5,6,,"Eliseu Padilha, ministro-chefe da Casa Civil da Presidência da República e Henrique Meirelles, ex ministro de Estado da Fazenda",,Palácio do Jaburu,
2018,5,6,,"Raul Jungmann, ministro extraordinário da Segurança Pública",,Palácio do Jaburu,
