ano,mes,dia,hora,quem,onde,,
2017,10,24,19:40,Deputado Rogério Rosso (PSD/DF),"
Palácio do Planalto",,
2017,10,24,20:00,Deputada Soraya Santos (PMDB/RJ),"
Palácio do Planalto",,
2017,10,24,20:15,Deputado Carlos Souza (PSD/AM),"
Palácio do Planalto",,
2017,10,24,20:30,Deputado Alfredo Kaefer (PSL/PR),"
Palácio do Planalto",,
2017,10,24,20:45,Deputado Fausto Pinato (PP/SP),"
Palácio do Planalto",,
2017,10,24,21:00,Deputado Beto Mansur (PRB/SP),"
Palácio do Planalto",,
2017,10,24,22:00,Deputado Fábio Ramalho (PMDB/MG),"
Palácio do Planalto",,
2017,10,25,09:00,Deputado Caio Narcio (PSDB/MG) ,"
Palácio do Planalto",,
2017,10,25,09:20,"Moreira Franco, ministro-chefe da Secretaria-Geral da Presidência da República","
Palácio do Planalto",,
2017,10,25,09:40,"Eliseu Padilha, ministro-chefe da Casa Civil da Presidência da República; Deputado Aluisio Mendes (PODE/MA), vice-líder do Podemos na Câmara dos Deputados, Deputado Ademir Camilo (PODE/MG), e Deputada Jozi Araújo (PODE/AP)","
Palácio do Planalto",,
2017,10,25,10:00,"Marcelo Miranda, governador do estado do Tocantins ","
Palácio do Planalto",,
2017,10,25,10:30,"Maurício Quintella Lessa, ministro de Estado dos Transportes, Portos e Aviação Civil","
Palácio do Planalto",,
2017,10,25,11:00,Deputado Dr. Sinval Malheiros (PODE/SP),"
Palácio do Planalto",,
2017,10,25,11:30,"Sergio Etchegoyen, ministro-chefe do Gabinete de Segurança Institucional da Presidência da República","
Palácio do Planalto",,
2017,10,26,12:00,"Eliseu Padilha, ministro-chefe Casa Civil da Presidência da República; Mendonça Filho, ministro de Estado da Educação, e Antônio Imbassahy, Ministro-Chefe da Secretaria de Governo da Presidência da República","
Palácio do Planalto",,
2017,10,26,12:45,Deputado Professor Victório Galli (PSC/MT),"
Palácio do Planalto",,
2017,10,26,13:00,"Raul Jungmann, ministro de Estado da Defesa; Aloysio Nunes, ministro de Estado das Relações Exteriores, e Sergio Etchegoyen, ministro-chefe do Gabinete de Segurança Institucional","
Palácio do Planalto",,
2017,10,26,14:00,Deputado Saraiva Felipe (PMDB/MG),"
Palácio do Planalto",,
2017,10,26,14:30,"Gilberto Kassab, ministro de Estado da Ciência, Tecnologia, Inovação e Comunicações","
Palácio do Planalto",,
2017,10,26,15:00,Assinatura de Contrato de Financiamento com o Município do Rio de Janeiro,"
Palácio do Planalto",,
2017,10,26,16:00,"Dyogo Henrique de Oliveira, ministro de Estado do Planejamento, Desenvolvimento e Gestão; Wellington Moreira Franco, ministro-chefe da Secretária-Geral da Presidência da República, e George Soares, secretário de Orçamento Federal do Ministério do Planejamento","
Palácio do Planalto",,
2017,10,27,10:00,Despachos internos,"
Palácio do Planalto",,
2017,10,27,10:30,"João Augusto Nardes, ministro do Tribunal de Contas da União","
Palácio do Planalto",,
2017,10,27,11:00,"Deputado Baleia Rossi (PMDB/SP), líder do PMDB na Câmara         do Deputados","
Palácio do Planalto",,
2017,10,27,11:40,"Deputado Aguinaldo Ribeiro (PP/PB), líder do governo na Câmara dos Deputados","
Palácio do Planalto",,
2017,11,1,11:45,"Eliseu Padilha, ministro-chefe Casa Civil da Presidência da República e Sergio Etchegoyen, ministro-chefe do Gabinete de Segurança Institucional da Presidência da República","
Palácio do Planalto",,
2017,11,1,12:15,Deputado Mauro Pereira (PMDB/RS),"
Palácio do Planalto",,
2017,11,1,12:30,"Moreira Franco, ministro-chefe da Secretaria-Geral da Presidência da República","
Palácio do Planalto",,
2017,11,1,13:30,"Antônio Imbassahy, ministro-chefe da Secretaria de Governo da Presidência da República","
Palácio do Planalto",,
2017,11,1,14:30,"Dyogo Oliveira, ministro de Estado do Planejamento, Desenvolvimento e Gestão","
Palácio do Planalto",,
2017,11,1,15:30,"Gilberto Kassab, ministro de Estado da Ciência, Tecnologia, Inovações e Comunicações; Robinson Faria, Governador do Estado do Rio Grande do Norte; Deputado Fábio Faria (PSD/RN) e Wagner Araújo, Secretário Extraordinário de Gestão de Projetos do Rio Grande do Norte","
Palácio do Planalto",,
2017,11,1,16:30,Deputado Carlos Marun (PMDB/MS) e Deputado Beto Mansur (PRB/SP),"
Palácio do Planalto",,
2017,11,1,17:00,"Luislinda Valois, ministra de Estado dos Direitos Humanos","
Palácio do Planalto",,
2017,11,1,17:15,"Osmar Terra, ministro de Estado do Desenvolvimento Social e Deputado Hildo Rocha (PMDB/MA)","
Palácio do Planalto",,
2017,11,3,10:00,"Antônio Imbassahy, ministro-chefe da Secretaria de Governo da Presidência da República","
Palácio do Planalto",,
2017,11,3,10:30,"Ministra Grace Mendonça, Advogada-Geral da União - AGU","
Palácio do Planalto",,
2017,11,3,11:30,"Moreira Franco, ministro-chefe da Secretaria Geral da Presidência da República","
Palácio do Planalto",,
2017,11,3,12:00,"Dyogo Oliveira, ministro de Estado do Planejamento, Desenvolvimento e Gestão","
Palácio do Planalto",,
2017,11,3,15:00,Deputado Darcísio Perondi (PMDB/RS),"
Palácio do Planalto",,
2017,11,3,16:30,Deputado Rogério Rosso (PSD/DF),"
Palácio do Planalto",,
2017,11,6,09:00,"Henrique Meirelles, ministro de Estado da Fazenda, e Antônio Imbassahy, ministro-chefe da Secretaria de Governo da Presidência da República","
Palácio do Planalto",,
2017,11,6,10:00,"Flávia Piovesan, ex-Secretária Nacional de Direitos Humanos","
Palácio do Planalto",,
2017,11,6,10:45,"Eliseu Padilha, ministro-chefe da Casa Civil da Presidência da República e Sergio Etchegoyen, ministro-chefe do Gabinete de Segurança Institucional da Presidência da República","
Palácio do Planalto",,
2017,11,6,12:30,"Henrique Meirelles, ministro de Estado da Fazenda; Fernando Coelho Filho, ministro de Estado de Minas e Energia; Esteves Colnago, ministro interino do Planejamento, Desenvolvimento e Gestão; Wellington Moreira Franco, Ministro de Estado Chefe da Secretária-Geral da Presidência da República; Paulo Pedrosa, Secretário Executivo de Minas e Energia; Wilson Ferreira, Presidente da Eletrobrás, e Fernando Soares, Secretário de Coordenação e Governança das Empresas Estatais","
Palácio do Planalto",,
2017,11,6,14:00,"Deputada Tereza Cristina (PSB/MS), vice-líder da Maioria na Câmara dos Deputados","
Palácio do Planalto",,
2017,11,6,16:00,"Aloysio Nunes Ferreira, ministro de Estado das Relações Exteriores","
Palácio do Planalto",,
2017,11,6,16:30,Deputada Soraya Santos (PMDB/RJ),"
Palácio do Planalto",,
2017,11,6,17:00,Deputado Danilo Forte (PSB/CE),"
Palácio do Planalto",,
2017,11,6,17:20,"Blairo Maggi, ministro de Estado da Agricultura, Pecuária e Abastecimento","
Palácio do Planalto",,
2017,11,6,17:40,"Senador Romero Jucá (PMDB/RR), líder do Governo no Senado Federal","
Palácio do Planalto",,
2017,11,6,18:00,Reunião de Líderes da Base Aliada na Câmara dos Deputados,"
Palácio do Planalto",,
2017,11,7,10:00,Ministros do Núcleo Social,"
Palácio do Planalto",,
2017,11,7,12:20,"Deputado Rodrigo Maia (DEM/RJ), presidente da Câmara do Deputados, e Deputado Aguinaldo Ribeiro (PP/PB), líder do governo na Câmara dos Deputados","
Palácio do Planalto",,
2017,11,7,15:00,Reunião de Líderes da Base Aliada no Senado Federal,"
Palácio do Planalto",,
2017,11,7,16:50,"Sérgio Sá Leitão, ministro de Estado da Cultura, Senadora Marta Suplicy (PMDB/SP); Deputada Soraya Santos (PMDB/RJ); Deputada Cristiane Brasil (PTB/RJ); Debora Ivanov, diretora presidente em exercício da Agência Nacional de Cinema – ANCINE; Leo Sassem, presidente do Sindicato da Industria Audiovisual do Rio Grande do Sul; Wladimir Carvalho, presidente do CONNE – Associação de Realizadores do Centro Oeste-Norte-Nordeste ","
Palácio do Planalto",,
2017,11,7,17:20,Deputado Laerte Bessa (PR/DF),"
Palácio do Planalto",,
2017,11,7,17:40,Deputado Átila Lins (PSD/AM),"
Palácio do Planalto",,
2017,11,7,19:00,"Deputado Rodrigo Maia (DEM/RJ), presidente da Câmara dos Deputados, e Deputado Aguinaldo Ribeiro (PP/PB), líder do governo na Câmara dos Deputados","
Palácio do Planalto",,
2017,11,7,19:30,"Torquato Jardim, ministro de Estado da Justiça e Segurança Pública","
Palácio do Planalto",,
2017,11,7,20:00,"Ricardo Barros, ministro de Estado da Saúde","
Palácio do Planalto",,
2017,11,7,20:30,Deputado Arthur Maia (PPS/BA) e Deputado Carlos Marun (PMDB/MS),"
Palácio do Planalto",,
2017,11,8,09:30,"Deputado Rodrigo Maia, presidente da Câmara dos Deputados; Eliseu Padilha, ministro chefe da Casa Civil da Presidência da República; Henrique Meirelles, ministro da Fazenda; Antônio Imbassahy, ministro-chefe da Secretaria de Governo da Presidência da República; Marcelo Caetano, secretário de Previdência do Ministério da Fazenda; Deputado Aguinaldo Ribeiro (PP/PB), líder do governo na Câmara dos Deputados; Deputado Lelo Coimbra (PMDB/ES), líder da Maioria na Câmara dos Deputados; Deputado Darcísio Perondi (PMDB/RS), Deputado Arthur Maia (PPS/BA) e Deputado Carlos Marun (PMDB/MS)","
Palácio do Planalto",,
2017,11,8,11:00,"Guilherme Afif Domingos, Presidente do Sebrae Nacional","
Palácio do Planalto",,
2017,11,8,12:00,Deputado Arthur Lira (PP/AL),"
Palácio do Planalto",,
2017,11,8,12:30,"Foto com Washington Reis, Prefeito do Município de Duque de Caxias/RJ","
Palácio do Planalto",,
2017,11,8,13:30,Senador Ciro Nogueira (PP/PI),"
Palácio do Planalto",,
2017,11,8,14:50,"Torquato Jardim, ministro de estado da Justiça e Segurança Pública e Fernando Segóvia, delegado da Polícia Federal","
Palácio do Planalto",,
2017,11,8,15:15,Deputado Beto Mansur (PRB/SP),"
Palácio do Planalto",,
2017,11,8,15:30,Deputado Carlos Marun (PMDB/MS) e prefeitos do estado do Mato Grosso do Sul,"
Palácio do Planalto",,
2017,11,8,15:50,"Deputado Baleia Rossi (PMDB/SP), líder do PMDB na Câmara dos Deputados e Henrique Prata, diretor-geral do Hospital do Câncer de Barretos","
Palácio do Planalto",,
2017,11,8,16:30,"José Ivo Sartori, governador do estado do Rio Grande do Sul e bancada do Rio Grande do Sul","
Palácio do Planalto",,
2017,11,8,17:40,"Senador Benedito de Lira (PP/AL), líder do PP no Senado Federal","
Palácio do Planalto",,
2017,11,8,18:00,"Jackson Barreto, governador do estado de Sergipe; André Moura (PSC/SE), líder do Governo no Congresso; Deputado Fábio Reis (PMDB/SE); Deputado Luis Carlos Hauly (PSDB/PR) e ex-deputado Federal Sérgio Reis","
Palácio do Planalto",,
2017,11,8,18:30,Deputado André Moura (PSC/SE) e Deputado Luiz Carlos Hauly (PSDB/PR),"
Palácio do Planalto",,
2017,11,8,18:45,Deputado Bonifácio de Andrada (PSDB/MG) e Deputado Fábio Ramalho (PMDB/MG),"
Palácio do Planalto",,
2017,11,8,19:30,"Foto Deputado Mauro Pereira (PMDB/RS), Itacir Pozza,         presidente da Vinícola Aurora, Salete Pozza, Cleverson Koltz,         diretor da Vinícola Aurora","
Palácio do Planalto",,
2017,11,8,19:35,"Foto com Patrick T. Reis, Embaixador dos Objetivos do Milênio pela Organização das Nações Unidas","
Palácio do Planalto",,
2017,11,8,19:45,"Deputado Rodrigo Maia, presidente da Câmara dos Deputados, Eliseu Padilha, ministro chefe da Casa Civil da Presidência da República, Henrique Meirelles, ministro da Fazenda, Marcelo Caetano, secretário de Previdência do Ministério da Fazenda, Deputado Aguinaldo Ribeiro (PP/PB), líder do governo na Câmara dos Deputados, Deputado Lelo Coimbra (PMDB/ES), líder da Maioria na Câmara dos Deputados, Deputado Darcísio Perondi (PMDB/RS), Deputado Arthur Maia (PPS/BA), Deputado Carlos Marun (PMDB/MS), Deputado Pauderney Avelino (DEM/AM) e         Deputado Beto Mansur (PRB/SP)","
Palácio do Planalto",,
2017,11,8,21:00,"Murilo Aragão, cientista político e Domingos Meirelles, jornalista","
Palácio do Planalto",,
2017,11,9,08:30,"Rodrigo Maia, Presidente da Câmara dos Deputados e Líderes da Câmara dos Deputados","
Brasília/DF",,
2017,11,9,13:00,"Deputado Aguinaldo Ribeiro (PP/PB), líder do governo na Câmara dos Deputados; Deputado Fábio Faria (PSD/RN) e José Roberto Maciel, Vice-Presidente do Sistema Brasileiro de Televisão – SBT ","
Palácio do Planalto",,
2017,11,9,13:15,Deputado Francisco Floriano (DEM/RJ),"
Palácio do Planalto",,
2017,11,9,13:30,Aspirantes FLÁVIO GIRO de Oliveira Filho e NARAIANE Machado Feitosa do 4º da Escola Naval e Capitão-Tenente Gustavo de Oliveira DIAS,"
Palácio do Planalto",,
2017,11,9,14:00,Senador Davi Alcolumbre (DEM/AP) e Senador Roberto Rocha (PSDB/MA),"
Palácio do Planalto",,
2017,11,9,14:45,"Senador Romero Jucá (PMDB/RR), líder do Governo no Senado Federal","
Palácio do Planalto",,
2017,11,9,15:00,Cerimônia de Lançamento do Programa Avançar: iniciativa do         Governo Federal para a conclusão de obras até 2018,"
Palácio do Planalto",,
2017,11,9,17:15,"Fernando Coelho, ministro de Estado de Minas e Energia; Dyogo Oliveira, ministro de Estado do Planejamento, Desenvolvimento e Gestão; Deputado Evandro Roman (PSD/PR); Deputado Sérgio Souza         (PMDB/PR); Deputado Edmar Arruda (PSD/PR); Deputado Reinold Stephanes (PSD/PR) e Luiz Fernando Viana, Diretor-Geral de Itaipu ","
Palácio do Planalto",,
2017,11,9,18:00,"Deputado Ricardo Teobaldo (PODE/PE), líder do PODEMOS na Câmara dos Deputados; Deputado Aluisio Mendes (PODE/MA), vice-lider do PODEMOS na Câmara dos Deputados e Deputado Ademir Camilo (PODE/MG)","
Palácio do Planalto",,
2017,11,9,19:40,"Deputado Rodrigo Maia, presidente da Câmara dos Deputados","
Palácio do Planalto",,
2017,11,9,20:40,Deputado Aníbal Gomes (PMDB/CE),"
Palácio do Planalto",,
2017,11,10,10:30,"Deputado José Rocha (PR/BA), líder do Partido da República",,,
2017,11,10,11:00,"Jyrki Katainen, vice-presidente da Comissão Europeia para Emprego, Crescimento, Investimento e Competitividade","
Palácio do Planalto ",,
2017,11,13,10:50,Cerimônia de lançamento do Programa Emergencial de Ações Sociais para o Estado do Rio de Janeiro e seus Municípios,"
Rio de Janeiro/RJ",,
2017,11,13,15:00,"Alexander Machkevitch, Presidente do Conselho de Administração do Eurasian Resources Group (ERG)","
Palácio do Planalto",,
2017,11,13,15:30,Senador Ciro Nogueira (PP/PI),"
Palácio do Planalto",,
2017,11,13,16:00,Cerimônia de entrega do Cartão Reforma,"
Palácio do Planalto",,
2017,11,13,17:00,"Bruno Araújo, Ministro de Estado das Cidades","
Palácio do Planalto",,
2017,11,13,17:30,"Moreira Franco, ministro-chefe da Secretaria-Geral da Presidência da República, e Carlos Vereza, ator","
Palácio do Planalto",,
2017,11,13,18:00,"Senador Eunício Oliveira, presidente do Senado Federal","
Palácio do Planalto",,
2017,11,13,19:00,"Mendonça Filho, Ministro de Estado da Educação","
Palácio do Planalto",,
2017,11,13,19:20,"Deputado Baleia Rossi (PMDB/SP), líder do PMDB na Câmara dos Deputados","
Palácio do Planalto",,
2017,11,13,20:00,"Helder Barbalho, ministro de Estado da Integração Nacional","
Palácio do Planalto",,
2017,11,14,10:00,Ex-Senador José Aníbal,"
Palácio do Planalto",,
2017,11,14,10:30,"Antonio Megale, presidente da Associação Nacional dos Fabricantes de Veículos Automotores – Anfavea e presidentes das empresas associadas","
Palácio do Planalto",,
2017,11,14,11:50,"Gilberto Kassab, Ministro de Estado da Ciência, Tecnologia, Inovações e Comunicações ","
Palácio do Planalto",,
2017,11,14,12:15,Deputado Beto Mansur (PRB/SP),"
Palácio do Planalto",,
2017,11,14,13:00,"Senador Romero Jucá (PMDB/RR), líder do Governo no Senado Federal","
Palácio do Planalto",,
2017,11,14,14:00,"Senador Eunício Oliveira, presidente do Senado Federal","
Palácio do Planalto",,
2017,11,14,15:30,Deputada Dulce Miranda (PMDB/TO),"
Palácio do Planalto",,
2017,11,14,15:45,"Rodrigo Maia, presidente da Câmara dos Deputados; Paulo César Hartung Gomes, governador do estado do Espírito Santo; Luiz Fernando Pezão, governador do estado do Rio de Janeiro; deputado Júlio Lopes (PP/RJ) e Deputado Lelo Coimbra (PMDB/ES)","
Palácio do Planalto",,
2017,11,14,17:00,Deputado Mauro Pereira (PMDB/RS),"
Palácio do Planalto",,
2017,11,14,17:15,"Denis Rosenfield, cientista político","
Palácio do Planalto",,
2017,11,14,17:30, Deputado Lúcio Vieira Lima (PMDB/BA),"
Palácio do Planalto",,
2017,11,14,17:40,Deputado Carlos Marun (PMDB/MS),"
Palácio do Planalto",,
2017,11,14,18:00,"Senador Eunício Oliveira, presidente do Senado Federal","
Palácio do Planalto",,
2017,11,14,18:30,"Eliseu Padilha, ministro-chefe da Casa Civil da Presidência da República, e Antônio Imbassahy, ministro-chefe da Secretaria de Governo da Presidência da República","
Palácio do Planalto",,
2017,11,14,19:20,"Deputado Fábio Ramalho (PMDB/MG), primeiro vice-presidente da Câmara dos Deputados","
Palácio do Planalto",,
2017,11,14,20:00,"Henrique Meirelles, ministro de Estado da Fazenda","
Palácio do Planalto",,
2017,11,15,08:15,Partida para Campinas/SP ,"
Brasília/DF",,
2017,11,15,09:50,Visita à prefeitura de Itu,"
Itu/SP",,
2017,11,15,10:30,Cerimônia de Outorga de Título de Cidadania Ituana ao senhor José Eduardo Bandeira de Mello,"
Itu/SP",,
2017,11,15,13:15,Chegada a Brasília/DF,"
Base Aérea de Brasília",,
2017,11,16,11:00,Abertura da Semana Global do Empreendedorismo – SGE 2017,"
Brasília/DF",,
2017,11,16,12:30,"Luislinda Valois, ministra de estado dos Direitos Humanos","
Palácio do Planalto ",,
2017,11,16,13:30,"Fernando Segóvia, Diretor-geral da Polícia Federal","
Palácio do Planalto ",,
2017,11,16,14:30,"Wellington Moreira Franco, ministro chefe da Secretária-Geral da PR, e Marcelo de Carvalho, vice-presidente da RedeTV","
Palácio do Planalto",,
2017,11,16,15:00,"Raimundo Carreiro, presidente do TCU","
Palácio do Planalto",,
2017,11,16,16:00,Senador Ataídes Oliveira (PSDB/TO),"
Palácio do Planalto",,
2017,11,16,16:30,"Deputado João Arruda (PMDB/PR); Nello Morlotti, Sócio Proprietário do Paraná Clube Brasil, e Oliveiros Machado Neto, Superintendente Geral do Paraná Clube Brasil","
Palácio do Planalto",,
2017,11,16,17:00,"Senador Romero Jucá (PMDB/RR), líder do Governo no Senado, e Senador Edison Lobão (PMDB/MA)","
Palácio do Planalto ",,
2017,11,16,18:15,"Maurício Quintella, ministro de estado dos Transportes, Portos e Aviação Civil e Antônio Imbassahy, ministro de estado Chefe da Secretaria de Governo da Presidência da República","
Palácio do Planalto ",,
2017,11,16,18:30,"Gilmar Mendes, ministro do Supremo Tribunal Federal","
Palácio do Planalto ",,
2017,11,16,19:00,"Rodrigo Maia, Presidente da Câmara dos Deputados","
Palácio do Planalto ",,
2017,11,16,19:45,"Deputado Aguinaldo Ribeiro (PP/PB), líder do governo na Câmara dos Deputados","
Palácio do Planalto ",,
2017,11,16,20:00,"Dyogo Oliveira, ministro de estado do Planejamento, Desenvolvimento e Gestão","
Palácio do Planalto ",,
2017,11,16,20:15,Deputada Dulce Miranda (PMDB/TO),"
Palácio do Planalto ",,
2017,11,17,10:00,Despachos internos,,,
2017,11,20,09:30,"Raul Jungmann, ministro de Estado da Defesa e Comandantes das Forças Armadas","
Palácio do Planalto ",,
2017,11,20,10:30,Solenidade de Transmissão do Cargo de Diretor-Geral da         Polícia Federal ao Delegado Fernando Queiroz Segovia Oliveira,"
Brasília/DF",,
2017,11,20,11:10,"Senador Eunício Oliveira, presidente do Senado Federal","
Palácio do Planalto",,
2017,11,20,13:15,Deputado Darcísio Perondi (PMDB/RS),"
Palácio do Planalto",,
2017,11,20,13:45,Deputado Beto Mansur (PRB/SP),"
Palácio do Planalto",,
2017,11,20,15:00,Deputado Franklin Lima (PP/MG),"
Palácio do Planalto",,
2017,11,20,15:40,"Deputado Baleia Rossi (PMDB/SP), líder do PMDB na Câmara dos Deputados","
Palácio do Planalto",,
2017,11,20,16:00,"Aloysio Nunes Ferreira, ministro de Estado das Relações Exteriores e Antônio Imbassahy, ministro-chefe da Secretaria de Governo da Presidência da República","
Palácio do Planalto",,
2017,11,20,17:00,"Dyogo Oliveira, ministro de Estado do Planejamento, Desenvolvimento e Gestão","
Palácio do Planalto",,
2017,11,20,17:50,"Senador Romero Jucá (PMDB/RR), líder do Governo no Senado","
Palácio do Planalto",,
2017,11,20,18:35,"Deputado André Moura (PSC/SE), líder do Governo no Congresso Nacional","
Palácio do Planalto",,
2017,11,20,19:05,"Deputada Tereza Cristina (MS), Deputado Nilson Leitão (PSDB/MT) e Fábio Meirelles, Presidente do Instituto Pensar Agro – IPA","
Palácio do Planalto",,
2017,11,20,20:20,"Deputado Rodrigo Maia, presidente da Câmara dos Deputados","
Palácio do Planalto",,
2017,11,21,09:30,Senador Eduardo Braga (PMDB/AM),"
Palácio do Planalto",,
2017,11,21,10:00,"Deputado Ricardo Teobaldo (PODE/PE), líder do PODEMOS na Câmara dos Deputados, Deputado Aluisio Mendes (PODE/MA), 1º vice-líder do PODEMOS na Câmara dos Deputados e Deputado Ademir Camilo (PODE/MG)        ","
Palácio do Planalto",,
2017,11,21,10:30,"Deputado Wladimir Costa (SD/PA); Mauro Lúcio, Associação dos Criadores do Estado do Pará (Acripará); Maurício Velloso, Federação da Agricultura e Pecuária de Goiás (Faeg) e Francisco Victer","
Palácio do Planalto",,
2017,11,21,11:00,Deputado Carlos Melles (DEM/MG),"
Palácio do Planalto",,
2017,11,21,11:20,"Deputado Simão Sessim (PP/RJ) e Farid Abrão, prefeito de Nilópolis/RJ","
Palácio do Planalto",,
2017,11,21,11:40,"Ronaldo Nogueira, ministro de Estado do Trabalho; Deputado André Moura (PSC/SE), líder do Governo no Congresso Nacional; Deputado Jovair Arantes (PTB/GO) e Ives Gandra, ministro do Tribunal Superior do Trabalho","
Palácio do Planalto",,
2017,11,21,12:00,Cerimônia de lançamento da Plataforma Digital do Programa Emprega Brasil,"
Palácio do Planalto",,
2017,11,21,12:30,"Deputado Baleia Rossi (PMDB/SP), líder do PMDB na Câmara dos Deputados, e Deputado Aguinaldo Ribeiro (PP/PB), líder do governo na Câmara dos Deputados","
Palácio do Planalto",,
2017,11,21,13:00,"Eliseu Padilha, Ministro-Chefe Casa Civil da Presidência da República; Wellington Moreira Franco, ministro de Estado Chefe da Secretária-Geral da PR, e João Henrique de Almeida Sousa, presidente do Conselho Nacional do SESI","
Palácio do Planalto ",,
2017,11,21,15:00,Deputado Júlio César (PSD/PI),"
Palácio do Planalto",,
2017,11,21,16:30,"Deputado Bilac Pinto (PR/MG); Humberto Barbato, Presidente da Associação Brasileira da Indústria Elétrica e Eletrônica (Abinee), e Daniel Antunes, Relações Governamentais da Associação Brasileira da Indústria Elétrica e Eletrônica (Abinee)","
Palácio do Planalto",,
2017,11,21,17:30,"Raul Jungmann, ministro de Estado da Defesa, e Deputado André Moura (PSC/SE), líder do Governo no Congresso Nacional","
Palácio do Planalto ",,
2017,11,21,18:00,"Paulo Rabello de Castro, Presidente do Banco Nacional de Desenvolvimento Econômico e Social","
Palácio do Planalto ",,
2017,11,21,18:30,"Antonio Imbassahy, ministro-chefe da Secretaria de Governo da Presidência da República; Deputado Paulo Abi-Ackel (PSDB/MG),  e Marcio Serôa de Araújo Coriolano, Confederação Nacional das  Empresas de Seguros Gerais, Previdência Privada e Vida, Saúde Suplementar e Capitalização - CNseg","
Palácio do Planalto",,
2017,11,21,19:00,Deputado Alexandre Baldy (PODE/GO),"
Palácio do Planalto ",,
2017,11,21,20:00,"Eliseu Padilha, ministro-chefe da Casa Civil da Presidência da República; Ronaldo Nogueira, ministro de estado do Trabalho; Wellington Moreira Franco, Ministro de Estado Chefe da Secretária-Geral da PR; Carlos Cavalcante de Lacerda, Secretário de Relações do Trabalho do Ministério do Trabalho; Senador Romero Jucá (PMDB/RR), líder do Governo no Senado; Deputado Aguinaldo Ribeiro (PP/PB), líder do Governo na Câmara dos Deputados; Deputado André Moura (PSC/SE), líder do Governo no Congresso Nacional; Deputado Baleia Rossi (PMDB/SP), líder do PMDB na Câmara dos Deputados; Deputado Jovair Arantes (PTB/GO) e Deputado Paulinho da Força (SD/SP)","
Palácio do Planalto ",,
2017,11,21,21:30,"Gilmar Mendes, ministro do Supremo Tribunal Federal","
Palácio do Planalto ",,
2017,11,22,09:00,Senador Aécio Neves (PSDB/MG) e Deputado Darcísio Perondi (PMDB/RS),"
Palácio do Planalto",,
2017,11,22,09:30,"Delegação de Estudantes do Senai, medalhistas do 44º Edição do WorldSkills; Deputado Jorge Côrte Leal (PTB/PE); Robson Braga de Andrade, Presidente da CNI;         e João Henrique de Almeida Sousa, Presidente do Conselho Nacional do Sesi","
Palácio do Planalto ",,
2017,11,22,10:10,"Pedro Parente, Presidente da Petrobras","
Palácio do Planalto ",,
2017,11,22,10:45,Deputado Darcísio Perondi (PMDB/RS) e Deputado Lelo Coimbra (PMDB/ES) ,"
Palácio do Planalto",,
2017,11,22,11:30,"Deputado Aguinaldo Ribeiro (PP/PB), líder do governo na Câmara dos Deputados; Deputado Baleia Rossi (PMDB/SP), líder do PMDB na Câmara dos Deputados; Deputado Carlos Marun (PMDB/MS)","
Palácio do Planalto",,
2017,11,22,12:00,Reunião com Governadores,"
Palácio da Alvorada",,
2017,11,22,14:00,Almoço com Governadores,"
Palácio da Alvorada",,
2017,11,22,16:40,"Deputado Rodrigo Maia, Presidente da Câmara dos Deputados; deputado Fabio Faria (PSD/RN); Robinson Faria, governador do Rio Grande do Norte; e Vagner Araújo, secretário de Gestão de Projetos e Metas do Governo","
Palácio da Alvorada",,
2017,11,22,17:30,"Cerimônia de Posse do Ministro das Cidades, Alexandre Baldy","
Palácio do Planalto ",,
2017,11,22,18:30,"Deputado Bilac Pinto (PR/MG), Deputado Carlos Melles (DEM/MG), Deputada Dâmina Pereira (PSL/MG), Deputado Franklin (PP/MG), Deputado Luiz Fernando Faria (PP/MG), Deputado Renato Andrade (PP/MG), Deputado Rodrigo de Castro (PSDB/MG), Deputado Saraiva Felipe (PMDB/MG) e Deputado Toninho Pinheiro (PP/MG)","
Palácio do Planalto",,
2017,11,22,19:00,Cerimônia de Anúncio da Política de Governança Pública,"
Palácio do Planalto ",,
2017,11,22,20:00,"Eliseu Padilha, ministro-chefe da Casa Civil da Presidência da República; Paulo Ziulkoski, Presidente da Confederação Nacional de Municípios (CNM); Aguinaldo Ribeiro (PP/PB), líder do Governo na Câmara dos Deputados e Deputado Darcísio Perondi (PMDB/RS)","
Palácio do Planalto ",,
2017,11,22,21:30,Jantar com Deputados da Base Aliada,"
Palácio da Alvorada",,
2017,11,23,08:50,Partida de Brasília para Porto Velho/RO,"
Base Aérea de Brasília",,
2017,11,23,09:30,Chegada a Porto Velho,"
Base Aérea de Porto Velho",RO,
2017,11,23,10:20,Cerimônia de Inauguração do Hospital de Amor Amazônia,"
Base Aérea de Porto Velho",RO,
2017,11,23,12:40,Partida de Porto Velho para Brasília,"
Base Aérea de Porto Velho",RO,
2017,11,23,17:20,Chegada a Brasília/DF,"
Base Aérea de Brasília",,
2017,11,23,17:30,"Cerimônia de lançamento da Política de Inovação - Educação Conectada”""","
Palácio do Planalto",,
